AÑO,ENTIDAD,Clave_Entidad,SEXO,POBLACION,EDAD_PROMEDIO
2012,Querétaro,QRO,Hombres,958471,27.24022532
2012,Querétaro,QRO,Mujeres,1003473,28.47610648
2012,Querétaro,QRO,Total,1961944,27.8581659
2012,Quintana Roo,QROO,Hombres,722674,26.92447217
2012,Quintana Roo,QROO,Total,1425358,26.93189741
2012,Quintana Roo,QROO,Mujeres,702684,26.93932265
2012,República Mexicana,Nacional,Hombres,57750657,28.39574196
2012,República Mexicana,Nacional,Mujeres,60309857,29.57459123
2012,República Mexicana,Nacional,Total,118060514,28.98516659
2012,San Luis Potosí,SLP,Hombres,1320056,28.49822205
2012,San Luis Potosí,SLP,Mujeres,1383341,29.44947558
2012,San Luis Potosí,SLP,Total,2703397,28.97384881
2012,Sinaloa,SLOA,Total,2912630,29.54254696
2012,Sinaloa,SLOA,Hombres,1448833,29.1302607
2012,Sinaloa,SLOA,Mujeres,1463797,29.95483322
2012,Sonora,SON,Total,2791136,29.23852797
2012,Sonora,SON,Mujeres,1391142,29.5698649
2012,Sonora,SON,Hombres,1399994,28.90719103
2012,Tabasco,TAB,Hombres,1157612,27.77649333
2012,Tabasco,TAB,Total,2351726,28.05180768
2012,Tabasco,TAB,Mujeres,1194114,28.32712203
2012,Tamaulipas,TAM,Hombres,1684305,28.9674002
2012,Tamaulipas,TAM,Mujeres,1718536,29.99632652
2012,Tamaulipas,TAM,Total,3402841,29.48186336
2012,Tlaxcala,TLAX,Mujeres,640205,28.7301708
2012,Tlaxcala,TLAX,Total,1243812,28.09022196
2012,Tlaxcala,TLAX,Hombres,603607,27.45027311
2012,Veracruz,VER,Total,8011048,30.15830136
2012,Veracruz,VER,Hombres,3883256,29.50042207
2012,Veracruz,VER,Mujeres,4127792,30.81618066
2012,Yucatán,YUC,Mujeres,1042352,30.16478407
2012,Yucatán,YUC,Hombres,1015644,29.3127779
2012,Yucatán,YUC,Total,2057996,29.73878098
2012,Zacatecas,ZAC,Total,1564429,28.69128254
2012,Zacatecas,ZAC,Mujeres,798121,29.09226796
2012,Zacatecas,ZAC,Hombres,766308,28.29029711
2013,Aguascalientes,AG,Hombres,633604,27.06470287
2013,Aguascalientes,AG,Total,1293332,27.71753609
2013,Aguascalientes,AG,Mujeres,659728,28.3703693
2013,Baja California,BC,Hombres,1667747,28.497076
2013,Baja California,BC,Total,3316849,28.78474285
2013,Baja California,BC,Mujeres,1649102,29.07240971
2013,Baja California Sur,BCS,Total,698209,28.69063898
2013,Baja California Sur,BCS,Hombres,356150,28.54087323
2013,Baja California Sur,BCS,Mujeres,342059,28.84040473
2013,Campeche,CAMP,Total,889136,28.84405053
2013,Campeche,CAMP,Mujeres,448974,29.0187316
2013,Campeche,CAMP,Hombres,440162,28.66936946
2013,Chiapas,CHIA,Mujeres,2658850,26.24939278
2013,Chiapas,CHIA,Total,5220498,25.95921191
2013,Chiapas,CHIA,Hombres,2561648,25.66903103
2013,Chihuahua,CH,Total,3561862,29.09156406
2013,Chihuahua,CH,Hombres,1769884,28.67161125
2013,Chihuahua,CH,Mujeres,1791978,29.51151688
2013,Ciudad de México,CDMX,Hombres,4362604,32.18279106
2013,Ciudad de México,CDMX,Mujeres,4758885,34.47932383
2013,Ciudad de México,CDMX,Total,9121489,33.33105745
2013,Coahuila,COH,Total,2938067,29.09935485
2013,Coahuila,COH,Hombres,1463506,28.65930034
2013,Coahuila,COH,Mujeres,1474561,29.53940936
2013,Colima,COL,Hombres,349221,29.1835743
2013,Colima,COL,Mujeres,353771,30.08128139
2013,Colima,COL,Total,702992,29.63242785
2013,Durango,DGO,Hombres,862835,28.06451871
2013,Durango,DGO,Mujeres,886247,28.96169014
2013,Durango,DGO,Total,1749082,28.51310442
2013,Guanajuato,GJ,Total,5846464,28.21505316
2013,Guanajuato,GJ,Hombres,2834677,27.56518891
2013,Guanajuato,GJ,Mujeres,3011787,28.86491741
2013,Guerrero,GUE,Total,3576309,27.92566785
2013,Guerrero,GUE,Hombres,1736018,27.26191261
2013,Guerrero,GUE,Mujeres,1840291,28.58942309
2013,Hidalgo,HDGO,Total,2852032,29.356266
2013,Hidalgo,HDGO,Mujeres,1474838,29.99594667
2013,Hidalgo,HDGO,Hombres,1377194,28.71658532
2013,Jalisco,JAL,Total,7847959,28.98131888
2013,Jalisco,JAL,Mujeres,3987683,29.58349648
2013,Jalisco,JAL,Hombres,3860276,28.37914128
2013,Michoacán,MICH,Mujeres,2371616,29.52125597
2013,Michoacán,MICH,Hombres,2233688,28.37804966
2013,Michoacán,MICH,Total,4605304,28.94965282
2013,Morelos,MOR,Total,1895682,30.37191148
2013,Morelos,MOR,Hombres,917217,29.65273539
2013,Morelos,MOR,Mujeres,978465,31.09108757
2013,México,EDOMX,Total,16209259,29.06993103
2013,México,EDOMX,Mujeres,8300572,29.70472131
2013,México,EDOMX,Hombres,7908687,28.43514075
2013,Nayarit,NAY,Total,1165666,29.3769706
2013,Nayarit,NAY,Mujeres,583616,29.72639201
2013,Nayarit,NAY,Hombres,582050,29.02754918
2013,Nuevo León,NL,Total,5058154,29.78546925
2013,Nuevo León,NL,Mujeres,2530646,30.26876023
2013,Nuevo León,NL,Hombres,2527508,29.30217827
2013,Oaxaca,OAX,Mujeres,2084165,29.8432912
2013,Oaxaca,OAX,Total,4005676,29.1226114
2013,Oaxaca,OAX,Hombres,1921511,28.4019316
2013,Puebla,PUE,Hombres,2972202,27.37174459
2013,Puebla,PUE,Mujeres,3210876,29.06639839
2013,Puebla,PUE,Total,6183078,28.21907149
2013,Querétaro,QRO,Hombres,983587,27.481021
2013,Querétaro,QRO,Mujeres,1024931,28.75034319
2013,Querétaro,QRO,Total,2008518,28.1156821
2013,Quintana Roo,QROO,Total,1464964,27.2319049
2013,Quintana Roo,QROO,Mujeres,723437,27.26735707
2013,Quintana Roo,QROO,Hombres,741527,27.19645273
2013,República Mexicana,Nacional,Mujeres,61082232,29.86617098
2013,República Mexicana,Nacional,Hombres,58515422,28.66154616
2013,República Mexicana,Nacional,Total,119597654,29.26385857
2013,San Luis Potosí,SLP,Hombres,1334267,28.79358704
2013,San Luis Potosí,SLP,Mujeres,1397841,29.76159592
2013,San Luis Potosí,SLP,Total,2732108,29.27759148
2013,Sinaloa,SLOA,Total,2953698,29.81941093
2013,Sinaloa,SLOA,Mujeres,1485098,30.25422632
2013,Sinaloa,SLOA,Hombres,1468600,29.38459553
2013,Sonora,SON,Hombres,1417156,29.14728513
2013,Sonora,SON,Total,2831208,29.48114985
2013,Sonora,SON,Mujeres,1414052,29.81501458
2013,Tabasco,TAB,Hombres,1174809,28.04820103
2013,Tabasco,TAB,Total,2386488,28.33849154
2013,Tabasco,TAB,Mujeres,1211679,28.62878205
2013,Tamaulipas,TAM,Hombres,1702844,29.22366053
2013,Tamaulipas,TAM,Mujeres,1736652,30.28942644
2013,Tamaulipas,TAM,Total,3439496,29.75654349
2013,Tlaxcala,TLAX,Mujeres,651172,29.02797725
2013,Tlaxcala,TLAX,Total,1266063,28.37626747
2013,Tlaxcala,TLAX,Hombres,614891,27.72455769
2013,Veracruz,VER,Hombres,3931420,29.77842942
2013,Veracruz,VER,Mujeres,4174030,31.14000426
2013,Veracruz,VER,Total,8105450,30.45921684
2013,Yucatán,YUC,Hombres,1031289,29.53170644
2013,Yucatán,YUC,Total,2089484,29.96745784
2013,Yucatán,YUC,Mujeres,1058195,30.40320924
2013,Zacatecas,ZAC,Hombres,776643,28.51607367
2013,Zacatecas,ZAC,Mujeres,806435,29.32393683
2013,Zacatecas,ZAC,Total,1583078,28.92000525
2014,Aguascalientes,AG,Total,1320036,27.96181883
2014,Aguascalientes,AG,Hombres,647766,27.30039551
2014,Aguascalientes,AG,Mujeres,672270,28.62324215
2014,Baja California,BC,Total,3350881,29.08768139
2014,Baja California,BC,Mujeres,1668647,29.39053616
2014,Baja California,BC,Hombres,1682234,28.78482661
2014,Baja California Sur,BCS,Hombres,363994,28.81568652
2014,Baja California Sur,BCS,Mujeres,350287,29.16742271
2014,Baja California Sur,BCS,Total,714281,28.99155462
2014,Campeche,CAMP,Mujeres,457490,29.27507049
2014,Campeche,CAMP,Total,905316,29.08944402
2014,Campeche,CAMP,Hombres,447826,28.90381755
2014,Chiapas,CHIA,Total,5308440,26.16284145
2014,Chiapas,CHIA,Mujeres,2704822,26.46891588
2014,Chiapas,CHIA,Hombres,2603618,25.85676701
2014,Chihuahua,CH,Total,3590487,29.34688237
2014,Chihuahua,CH,Mujeres,1807032,29.77006495
2014,Chihuahua,CH,Hombres,1783455,28.92369978
2014,Ciudad de México,CDMX,Mujeres,4765204,34.89363268
2014,Ciudad de México,CDMX,Total,9131261,33.7360108
2014,Ciudad de México,CDMX,Hombres,4366057,32.57838892
2014,Coahuila,COH,Hombres,1484909,28.88608797
2014,Coahuila,COH,Mujeres,1494019,29.78117347
2014,Coahuila,COH,Total,2978928,29.33363072
2014,Colima,COL,Total,715359,29.86030196
2014,Colima,COL,Mujeres,360060,30.33462478
2014,Colima,COL,Hombres,355299,29.38597913
2014,Durango,DGO,Hombres,874414,28.28418461
2014,Durango,DGO,Total,1772225,28.73664394
2014,Durango,DGO,Mujeres,897811,29.18910327
2014,Guanajuato,GJ,Mujeres,3044054,29.13894793
2014,Guanajuato,GJ,Total,5920002,28.4781366
2014,Guanajuato,GJ,Hombres,2875948,27.81732528
2014,Guerrero,GUE,Mujeres,1856308,28.90265947
2014,Guerrero,GUE,Total,3605158,28.21120165
2014,Guerrero,GUE,Hombres,1748850,27.51974383
2014,Hidalgo,HDGO,Total,2891824,29.65967726
2014,Hidalgo,HDGO,Mujeres,1495434,30.3221854
2014,Hidalgo,HDGO,Hombres,1396390,28.99716913
2014,Jalisco,JAL,Hombres,3912138,28.61255482
2014,Jalisco,JAL,Mujeres,4033768,29.81501911
2014,Jalisco,JAL,Total,7945906,29.21378697
2014,Michoacán,MICH,Hombres,2256327,28.60511398
2014,Michoacán,MICH,Total,4648296,29.1847185
2014,Michoacán,MICH,Mujeres,2391969,29.76432303
2014,Morelos,MOR,Mujeres,991624,31.41561822
2014,Morelos,MOR,Total,1921450,30.68117832
2014,Morelos,MOR,Hombres,929826,29.94673842
2014,México,EDOMX,Mujeres,8408760,30.08580897
2014,México,EDOMX,Hombres,8009472,28.78566602
2014,México,EDOMX,Total,16418232,29.43573749
2014,Nayarit,NAY,Total,1183925,29.57719823
2014,Nayarit,NAY,Hombres,591188,29.20690034
2014,Nayarit,NAY,Mujeres,592737,29.94749611
2014,Nuevo León,NL,Mujeres,2579174,30.48266654
2014,Nuevo León,NL,Total,5156442,29.98894547
2014,Nuevo León,NL,Hombres,2577268,29.4952244
2014,Oaxaca,OAX,Hombres,1937294,28.67330152
2014,Oaxaca,OAX,Mujeres,2100216,30.13850909
2014,Oaxaca,OAX,Total,4037510,29.4059053
2014,Puebla,PUE,Total,6259726,28.49023488
2014,Puebla,PUE,Mujeres,3249290,29.35701953
2014,Puebla,PUE,Hombres,3010436,27.62345022
2014,Querétaro,QRO,Mujeres,1045889,29.02703537
2014,Querétaro,QRO,Hombres,1008307,27.72310021
2014,Querétaro,QRO,Total,2054196,28.37506779
2014,Quintana Roo,QROO,Mujeres,743945,27.59725652
2014,Quintana Roo,QROO,Hombres,760054,27.47061393
2014,Quintana Roo,QROO,Total,1503999,27.53393522
2014,República Mexicana,Nacional,Hombres,59237019,28.93014443
2014,República Mexicana,Nacional,Mujeres,61811585,30.16089408
2014,República Mexicana,Nacional,Total,121048604,29.54551925
2014,San Luis Potosí,SLP,Hombres,1347538,29.09046721
2014,San Luis Potosí,SLP,Mujeres,1411395,30.07496697
2014,San Luis Potosí,SLP,Total,2758933,29.58271709
2014,Sinaloa,SLOA,Hombres,1487287,29.64282549
2014,Sinaloa,SLOA,Total,2992691,30.09989613
2014,Sinaloa,SLOA,Mujeres,1505404,30.55696677
2014,Sonora,SON,Mujeres,1436010,30.06488325
2014,Sonora,SON,Hombres,1433163,29.39260014
2014,Sonora,SON,Total,2869173,29.7287417
2014,Tabasco,TAB,Total,2420042,28.62270464
2014,Tabasco,TAB,Mujeres,1228648,28.92824552
2014,Tabasco,TAB,Hombres,1191394,28.31716376
2014,Tamaulipas,TAM,Hombres,1720108,29.48254063
2014,Tamaulipas,TAM,Mujeres,1753503,30.58528101
2014,Tamaulipas,TAM,Total,3473611,30.03391082
2014,Tlaxcala,TLAX,Hombres,625854,27.99996964
2014,Tlaxcala,TLAX,Total,1287633,28.66316316
2014,Tlaxcala,TLAX,Mujeres,661779,29.32635668
2014,Veracruz,VER,Hombres,3976040,30.06462435
2014,Veracruz,VER,Total,8192658,30.76830178
2014,Veracruz,VER,Mujeres,4216618,31.4719792
2014,Yucatán,YUC,Hombres,1046196,29.75498281
2014,Yucatán,YUC,Total,2119530,30.2006499
2014,Yucatán,YUC,Mujeres,1073334,30.64631699
2014,Zacatecas,ZAC,Mujeres,814084,29.55984395
2014,Zacatecas,ZAC,Total,1600453,29.1531507
2014,Zacatecas,ZAC,Hombres,786369,28.74645745
2015,Aguascalientes,AG,Hombres,660444,27.55086124
2015,Aguascalientes,AG,Mujeres,684205,28.89738602
2015,Aguascalientes,AG,Total,1344649,28.22412363
2015,Baja California,BC,Total,3406162,29.41287247
2015,Baja California,BC,Mujeres,1696306,29.72885258
2015,Baja California,BC,Hombres,1709856,29.09689237
2015,Baja California Sur,BCS,Total,730405,29.26922036
2015,Baja California Sur,BCS,Mujeres,358313,29.46385702
2015,Baja California Sur,BCS,Hombres,372092,29.07458371
2015,Campeche,CAMP,Hombres,453447,29.14109256
2015,Campeche,CAMP,Mujeres,463628,29.55749653
2015,Campeche,CAMP,Total,917075,29.34929455
2015,Chiapas,CHIA,Total,5386294,26.36059106
2015,Chiapas,CHIA,Mujeres,2744992,26.67838012
2015,Chiapas,CHIA,Hombres,2641302,26.042802
2015,Chihuahua,CH,Hombres,1798779,29.18656989
2015,Chihuahua,CH,Mujeres,1822766,30.06235633
2015,Chihuahua,CH,Total,3621545,29.62446311
2015,Ciudad de México,CDMX,Mujeres,4775225,35.26053202
2015,Ciudad de México,CDMX,Hombres,4377002,32.92405418
2015,Ciudad de México,CDMX,Total,9152227,34.0922931
2015,Coahuila,COH,Total,3017320,29.56208186
2015,Coahuila,COH,Mujeres,1512565,30.01908017
2015,Coahuila,COH,Hombres,1504755,29.10508355
2015,Colima,COL,Total,724011,30.17496303
2015,Colima,COL,Mujeres,364545,30.66518537
2015,Colima,COL,Hombres,359466,29.6847407
2015,Durango,DGO,Total,1791588,28.9556706
2015,Durango,DGO,Hombres,884425,28.48953388
2015,Durango,DGO,Mujeres,907163,29.42180733
2015,Guanajuato,GJ,Total,5985087,28.76140473
2015,Guanajuato,GJ,Hombres,2911700,28.09207782
2015,Guanajuato,GJ,Mujeres,3073387,29.43073163
2015,Guerrero,GUE,Total,3620740,28.49768065
2015,Guerrero,GUE,Mujeres,1865664,29.20176945
2015,Guerrero,GUE,Hombres,1755076,27.79359184
2015,Hidalgo,HDGO,Total,2931124,29.96613346
2015,Hidalgo,HDGO,Mujeres,1515825,30.64166048
2015,Hidalgo,HDGO,Hombres,1415299,29.29060644
2015,Jalisco,JAL,Mujeres,4079036,30.10046957
2015,Jalisco,JAL,Total,8040214,29.48928133
2015,Jalisco,JAL,Hombres,3961178,28.87809308
2015,Michoacán,MICH,Total,4683987,29.435634
2015,Michoacán,MICH,Hombres,2275532,28.84626276
2015,Michoacán,MICH,Mujeres,2408455,30.02500524
2015,Morelos,MOR,Hombres,939745,30.23766341
2015,Morelos,MOR,Mujeres,1001835,31.73669716
2015,Morelos,MOR,Total,1941580,30.98718028
2015,México,EDOMX,Total,16594825,29.78388645
2015,México,EDOMX,Mujeres,8499968,30.45235382
2015,México,EDOMX,Hombres,8094857,29.11541909
2015,Nayarit,NAY,Total,1198804,29.82418755
2015,Nayarit,NAY,Mujeres,600336,30.20837831
2015,Nayarit,NAY,Hombres,598468,29.43999679
2015,Nuevo León,NL,Total,5266220,30.20614788
2015,Nuevo León,NL,Mujeres,2632702,30.71118569
2015,Nuevo León,NL,Hombres,2633518,29.70111007
2015,Oaxaca,OAX,Total,4067038,29.67857531
2015,Oaxaca,OAX,Mujeres,2115182,30.41577226
2015,Oaxaca,OAX,Hombres,1951856,28.94137836
2015,Puebla,PUE,Mujeres,3286315,29.63912315
2015,Puebla,PUE,Hombres,3047579,27.88199584
2015,Puebla,PUE,Total,6333894,28.7605595
2015,Querétaro,QRO,Total,2106659,28.68574376
2015,Querétaro,QRO,Mujeres,1071365,29.35095229
2015,Querétaro,QRO,Hombres,1035294,28.02053523
2015,Quintana Roo,QROO,Total,1555088,27.82626972
2015,Quintana Roo,QROO,Mujeres,769796,27.91404216
2015,Quintana Roo,QROO,Hombres,785292,27.73849727
2015,República Mexicana,Nacional,Mujeres,62472353,30.4595868
2015,República Mexicana,Nacional,Total,122368490,29.83135636
2015,República Mexicana,Nacional,Hombres,59896137,29.20312592
2015,San Luis Potosí,SLP,Mujeres,1422926,30.38639536
2015,San Luis Potosí,SLP,Hombres,1358777,29.37617505
2015,San Luis Potosí,SLP,Total,2781703,29.8812852
2015,Sinaloa,SLOA,Mujeres,1519561,30.86647986
2015,Sinaloa,SLOA,Hombres,1500015,29.91785482
2015,Sinaloa,SLOA,Total,3019576,30.39216734
2015,Sonora,SON,Mujeres,1452124,30.36502599
2015,Sonora,SON,Total,2899261,30.01375323
2015,Sonora,SON,Hombres,1447137,29.66248047
2015,Tabasco,TAB,Total,2440488,28.89554706
2015,Tabasco,TAB,Mujeres,1239278,29.22380531
2015,Tabasco,TAB,Hombres,1201210,28.56728882
2015,Tamaulipas,TAM,Hombres,1733239,29.75164937
2015,Tamaulipas,TAM,Mujeres,1766917,30.88292319
2015,Tamaulipas,TAM,Total,3500156,30.31728628
2015,Tlaxcala,TLAX,Total,1305544,28.94777105
2015,Tlaxcala,TLAX,Mujeres,670682,29.6277595
2015,Tlaxcala,TLAX,Hombres,634862,28.2677826
2015,Veracruz,VER,Mujeres,4240377,31.81874442
2015,Veracruz,VER,Hombres,3997519,30.38343858
2015,Veracruz,VER,Total,8237896,31.1010915
2015,Yucatán,YUC,Mujeres,1090883,30.90779213
2015,Yucatán,YUC,Hombres,1063331,29.98085262
2015,Yucatán,YUC,Total,2154214,30.44432238
2015,Zacatecas,ZAC,Total,1613116,29.38407411
2015,Zacatecas,ZAC,Mujeres,820031,29.79778691
2015,Zacatecas,ZAC,Hombres,793085,28.97036131
2016,Aguascalientes,AG,Mujeres,695776,29.1897033
2016,Aguascalientes,AG,Total,1367412,28.50136351
2016,Aguascalientes,AG,Hombres,671636,27.81302372
2016,Baja California,BC,Hombres,1755226,29.4312909
2016,Baja California,BC,Mujeres,1735383,30.08440903
2016,Baja California,BC,Total,3490609,29.75784997
2016,Baja California Sur,BCS,Total,746827,29.5258008
2016,Baja California Sur,BCS,Mujeres,366202,29.72979667
2016,Baja California Sur,BCS,Hombres,380625,29.32180493
2016,Campeche,CAMP,Hombres,456535,29.39530157
2016,Campeche,CAMP,Total,923399,29.63698536
2016,Campeche,CAMP,Mujeres,466864,29.87866916
2016,Chiapas,CHIA,Total,5453377,26.55796718
2016,Chiapas,CHIA,Hombres,2674490,26.2322525
2016,Chiapas,CHIA,Mujeres,2778887,26.88368185
2016,Chihuahua,CH,Mujeres,1840487,30.38772727
2016,Chihuahua,CH,Total,3657794,29.92376535
2016,Chihuahua,CH,Hombres,1817307,29.45980343
2016,Ciudad de México,CDMX,Mujeres,4794778,35.57110986
2016,Ciudad de México,CDMX,Hombres,4402058,33.21086751
2016,Ciudad de México,CDMX,Total,9196836,34.39098868
2016,Coahuila,COH,Hombres,1523271,29.31727972
2016,Coahuila,COH,Mujeres,1530661,30.25456192
2016,Coahuila,COH,Total,3053932,29.78592082
2016,Colima,COL,Total,728544,30.57467712
2016,Colima,COL,Mujeres,367031,31.07239988
2016,Colima,COL,Hombres,361513,30.07695436
2016,Durango,DGO,Total,1806708,29.17969947
2016,Durango,DGO,Mujeres,914017,29.66884533
2016,Durango,DGO,Hombres,892691,28.69055362
2016,Guanajuato,GJ,Hombres,2941857,28.39057575
2016,Guanajuato,GJ,Mujeres,3100702,29.74138695
2016,Guanajuato,GJ,Total,6042559,29.06598135
2016,Guerrero,GUE,Total,3621045,28.79275178
2016,Guerrero,GUE,Mujeres,1867338,29.49470048
2016,Guerrero,GUE,Hombres,1753707,28.09080308
2016,Hidalgo,HDGO,Hombres,1434711,29.5978089
2016,Hidalgo,HDGO,Mujeres,1536843,30.95628506
2016,Hidalgo,HDGO,Total,2971554,30.27704698
2016,Jalisco,JAL,Hombres,4008882,29.17701918
2016,Jalisco,JAL,Mujeres,4125847,30.4407083
2016,Jalisco,JAL,Total,8134729,29.80886374
2016,Michoacán,MICH,Hombres,2291574,29.1059669
2016,Michoacán,MICH,Mujeres,2421361,30.3080722
2016,Michoacán,MICH,Total,4712935,29.70701955
2016,Morelos,MOR,Hombres,946684,30.53055719
2016,Morelos,MOR,Mujeres,1008799,32.05759225
2016,Morelos,MOR,Total,1955483,31.29407472
2016,México,EDOMX,Total,16737401,30.11798842
2016,México,EDOMX,Mujeres,8573276,30.80759794
2016,México,EDOMX,Hombres,8164125,29.42837891
2016,Nayarit,NAY,Mujeres,606222,30.51773443
2016,Nayarit,NAY,Hombres,603565,29.73570369
2016,Nayarit,NAY,Total,1209787,30.12671906
2016,Nuevo León,NL,Total,5392796,30.43806122
2016,Nuevo León,NL,Mujeres,2693741,30.95515196
2016,Nuevo León,NL,Hombres,2699055,29.92097049
2016,Oaxaca,OAX,Mujeres,2129709,30.68096439
2016,Oaxaca,OAX,Hombres,1965669,29.21176963
2016,Oaxaca,OAX,Total,4095378,29.94636701
2016,Puebla,PUE,Mujeres,3323242,29.91528574
2016,Puebla,PUE,Hombres,3084711,28.15008829
2016,Puebla,PUE,Total,6407953,29.03268701
2016,Querétaro,QRO,Hombres,1065724,28.37153147
2016,Querétaro,QRO,Mujeres,1103186,29.72107423
2016,Querétaro,QRO,Total,2168910,29.04630285
2016,Quintana Roo,QROO,Total,1622307,28.10648189
2016,Quintana Roo,QROO,Mujeres,802839,28.21492603
2016,Quintana Roo,QROO,Hombres,819468,27.99803775
2016,República Mexicana,Nacional,Hombres,60507080,29.48269637
2016,República Mexicana,Nacional,Mujeres,63080327,30.76425041
2016,República Mexicana,Nacional,Total,123587407,30.12347339
2016,San Luis Potosí,SLP,Mujeres,1432633,30.69683024
2016,San Luis Potosí,SLP,Hombres,1368087,29.65135185
2016,San Luis Potosí,SLP,Total,2800720,30.17409105
2016,Sinaloa,SLOA,Total,3032732,30.69680896
2016,Sinaloa,SLOA,Mujeres,1526743,31.18337402
2016,Sinaloa,SLOA,Hombres,1505989,30.2102439
2016,Sonora,SON,Hombres,1459286,29.95841871
2016,Sonora,SON,Total,2920813,30.33740185
2016,Sonora,SON,Mujeres,1461527,30.71638499
2016,Tabasco,TAB,Total,2445024,29.16583469
2016,Tabasco,TAB,Mujeres,1242234,29.52368877
2016,Tabasco,TAB,Hombres,1202790,28.80798061
2016,Tamaulipas,TAM,Total,3519599,30.60493964
2016,Tamaulipas,TAM,Hombres,1742355,30.02899753
2016,Tamaulipas,TAM,Mujeres,1777244,31.18088175
2016,Tlaxcala,TLAX,Total,1319228,29.2347824
2016,Tlaxcala,TLAX,Mujeres,677663,29.93760468
2016,Tlaxcala,TLAX,Hombres,641565,28.53196013
2016,Veracruz,VER,Total,8234539,31.46014367
2016,Veracruz,VER,Mujeres,4242750,32.18274987
2016,Veracruz,VER,Hombres,3991789,30.73753748
2016,Yucatán,YUC,Total,2195871,30.69938083
2016,Yucatán,YUC,Hombres,1083796,30.21078782
2016,Yucatán,YUC,Mujeres,1112075,31.18797383
2016,Zacatecas,ZAC,Mujeres,824267,30.04148049
2016,Zacatecas,ZAC,Hombres,796339,29.19199361
2016,Zacatecas,ZAC,Total,1620606,29.61673705
2017,Aguascalientes,AG,Hombres,682582,28.08143783
2017,Aguascalientes,AG,Mujeres,707389,29.4846612
2017,Aguascalientes,AG,Total,1389971,28.78304952
2017,Baja California,BC,Total,3581745,30.10993021
2017,Baja California,BC,Mujeres,1777162,30.44408951
2017,Baja California,BC,Hombres,1804583,29.77577091
2017,Baja California Sur,BCS,Mujeres,374121,29.99901369
2017,Baja California Sur,BCS,Total,763394,29.78911465
2017,Baja California Sur,BCS,Hombres,389273,29.57921561
2017,Campeche,CAMP,Total,927991,29.95203556
2017,Campeche,CAMP,Mujeres,469226,30.22290538
2017,Campeche,CAMP,Hombres,458765,29.68116574
2017,Chiapas,CHIA,Total,5517445,26.76626528
2017,Chiapas,CHIA,Mujeres,2811179,27.09671494
2017,Chiapas,CHIA,Hombres,2706266,26.43581562
2017,Chihuahua,CH,Hombres,1836708,29.73704802
2017,Chihuahua,CH,Mujeres,1858911,30.71198729
2017,Chihuahua,CH,Total,3695619,30.22451766
2017,Ciudad de México,CDMX,Hombres,4430244,33.50717839
2017,Ciudad de México,CDMX,Mujeres,4816514,35.88502431
2017,Ciudad de México,CDMX,Total,9246758,34.69610135
2017,Coahuila,COH,Total,3089757,30.02015244
2017,Coahuila,COH,Hombres,1541283,29.5423527
2017,Coahuila,COH,Mujeres,1548474,30.49795218
2017,Colima,COL,Total,732464,30.9740467
2017,Colima,COL,Hombres,363238,30.47022889
2017,Colima,COL,Mujeres,369226,31.47786451
2017,Durango,DGO,Mujeres,919988,29.93345131
2017,Durango,DGO,Hombres,900194,28.91510163
2017,Durango,DGO,Total,1820182,29.42427647
2017,Guanajuato,GJ,Hombres,2971011,28.69671805
2017,Guanajuato,GJ,Total,6098836,29.37541888
2017,Guanajuato,GJ,Mujeres,3127825,30.05411972
2017,Guerrero,GUE,Hombres,1749884,28.41069465
2017,Guerrero,GUE,Total,3616519,29.10678387
2017,Guerrero,GUE,Mujeres,1866635,29.80287308
2017,Hidalgo,HDGO,Mujeres,1557999,31.27976976
2017,Hidalgo,HDGO,Total,3012171,30.59996285
2017,Hidalgo,HDGO,Hombres,1454172,29.92015594
2017,Jalisco,JAL,Hombres,4056053,29.48937921
2017,Jalisco,JAL,Mujeres,4172970,30.78838837
2017,Jalisco,JAL,Total,8229023,30.13888379
2017,Michoacán,MICH,Hombres,2306794,29.38027323
2017,Michoacán,MICH,Mujeres,2433376,30.59831855
2017,Michoacán,MICH,Total,4740170,29.98929589
2017,Morelos,MOR,Total,1967810,31.6140069
2017,Morelos,MOR,Mujeres,1014981,32.38802992
2017,Morelos,MOR,Hombres,952829,30.83998388
2017,México,EDOMX,Hombres,8228452,29.75445479
2017,México,EDOMX,Mujeres,8641611,31.1707184
2017,México,EDOMX,Total,16870063,30.46258659
2017,Nayarit,NAY,Total,1219657,30.44853892
2017,Nayarit,NAY,Mujeres,611612,30.84253089
2017,Nayarit,NAY,Hombres,608045,30.05454695
2017,Nuevo León,NL,Total,5523593,30.67853101
2017,Nuevo León,NL,Mujeres,2756730,31.20484378
2017,Nuevo León,NL,Hombres,2766863,30.15221823
2017,Oaxaca,OAX,Hombres,1978997,29.50035296
2017,Oaxaca,OAX,Mujeres,2143863,30.95534136
2017,Oaxaca,OAX,Total,4122860,30.22784716
2017,Puebla,PUE,Total,6482027,29.312728
2017,Puebla,PUE,Hombres,3121790,28.42903623
2017,Puebla,PUE,Mujeres,3360237,30.19641978
2017,Querétaro,QRO,Hombres,1097073,28.73475603
2017,Querétaro,QRO,Total,2233603,29.41671899
2017,Querétaro,QRO,Mujeres,1136530,30.09868195
2017,Quintana Roo,QROO,Hombres,855981,28.26028148
2017,Quintana Roo,QROO,Mujeres,837821,28.51353809
2017,Quintana Roo,QROO,Total,1693802,28.38690979
2017,República Mexicana,Nacional,Total,124777172,30.42553351
