AÑO,ENTIDAD,Clave_Entidad,SEXO,POBLACION,EDAD_PROMEDIO
2052,Durango,DGO,Mujeres,1047256,42
2020,Durango,DGO,Total,1858155,30
1993,Durango,DGO,Hombres,717860,24
2063,Durango,DGO,Hombres,1007460,44
2068,Durango,DGO,Hombres,991344,45
2022,Durango,DGO,Hombres,933195,30
2018,Durango,DGO,Hombres,907591,29
1994,Durango,DGO,Hombres,723324,24
2063,Durango,DGO,Mujeres,1023594,45
1976,Durango,DGO,Hombres,567890,21
2063,Durango,DGO,Total,2031054,44
2018,Durango,DGO,Mujeres,925923,30
1988,Durango,DGO,Hombres,680322,23
1988,Durango,DGO,Mujeres,685902,23
1988,Durango,DGO,Total,1366224,23
2024,Durango,DGO,Total,1913774,31
2018,Durango,DGO,Total,1833514,30
1978,Durango,DGO,Total,1161391,21
2024,Durango,DGO,Hombres,948360,31
1994,Durango,DGO,Total,1454382,24
2046,Durango,DGO,Hombres,1025890,38
1994,Durango,DGO,Mujeres,731058,25
2022,Durango,DGO,Mujeres,951091,31
2054,Durango,DGO,Mujeres,1045116,42
2012,Durango,DGO,Hombres,850638,28
2013,Durango,DGO,Hombres,862835,28
1995,Durango,DGO,Total,1463511,24
2049,Durango,DGO,Mujeres,1048451,41
2013,Durango,DGO,Mujeres,886247,29
2013,Durango,DGO,Total,1749082,29
2049,Durango,DGO,Total,2075382,40
2025,Durango,DGO,Total,1927128,32
2026,Durango,DGO,Mujeres,978045,33
2059,Durango,DGO,Total,2053726,43
2059,Durango,DGO,Mujeres,1035378,44
2059,Durango,DGO,Hombres,1018348,42
2049,Durango,DGO,Hombres,1026931,39
2067,Durango,DGO,Total,2003518,45
2026,Durango,DGO,Total,1939482,32
1976,Durango,DGO,Mujeres,553830,21
2012,Durango,DGO,Mujeres,874062,29
2045,Durango,DGO,Total,2071301,39
1996,Durango,DGO,Mujeres,738927,25
2070,Durango,DGO,Total,1979415,46
1986,Durango,DGO,Mujeres,663956,23
1974,Durango,DGO,Total,1078555,21
2058,Durango,DGO,Mujeres,1037795,43
1981,Durango,DGO,Mujeres,607016,22
2036,Durango,DGO,Hombres,1003261,35
2058,Durango,DGO,Total,2058361,43
2036,Durango,DGO,Mujeres,1024545,36
2029,Durango,DGO,Hombres,976673,33
2029,Durango,DGO,Mujeres,994461,34
2053,Durango,DGO,Hombres,1026736,41
2053,Durango,DGO,Mujeres,1046311,42
2041,Durango,DGO,Mujeres,1039171,38
2041,Durango,DGO,Hombres,1019300,37
2036,Durango,DGO,Total,2027806,36
2053,Durango,DGO,Total,2073047,41
2029,Durango,DGO,Total,1971134,33
1986,Durango,DGO,Total,1325543,23
2042,Durango,DGO,Total,2062694,38
1999,Durango,DGO,Total,1473129,25
1986,Durango,DGO,Hombres,661587,22
2034,Durango,DGO,Mujeres,1017013,36
1985,Durango,DGO,Total,1304709,23
2055,Durango,DGO,Mujeres,1043654,42
2062,Durango,DGO,Hombres,1010390,43
2042,Durango,DGO,Mujeres,1041311,38
1981,Durango,DGO,Hombres,612522,22
2062,Durango,DGO,Mujeres,1026850,44
2002,Durango,DGO,Total,1512519,26
2002,Durango,DGO,Mujeres,765403,26
1974,Durango,DGO,Hombres,547554,21
2030,Durango,DGO,Hombres,980873,33
2030,Durango,DGO,Mujeres,999398,34
1999,Durango,DGO,Hombres,728909,25
1999,Durango,DGO,Mujeres,744220,26
2010,Durango,DGO,Total,1674025,28
2058,Durango,DGO,Hombres,1020566,42
2028,Durango,DGO,Total,1961397,33
2045,Durango,DGO,Mujeres,1046074,39
1992,Durango,DGO,Total,1431598,24
2041,Durango,DGO,Total,2058471,37
2009,Durango,DGO,Mujeres,838019,28
2028,Durango,DGO,Hombres,972117,32
2030,Durango,DGO,Total,1980271,34
1973,Durango,DGO,Total,1056246,21
1973,Durango,DGO,Mujeres,519324,21
2010,Durango,DGO,Hombres,824844,27
1992,Durango,DGO,Mujeres,719825,24
1992,Durango,DGO,Hombres,711773,24
2042,Durango,DGO,Hombres,1021383,37
1990,Durango,DGO,Hombres,697666,23
2000,Durango,DGO,Hombres,731124,25
2031,Durango,DGO,Total,1988913,34
2040,Durango,DGO,Hombres,1016765,36
2011,Durango,DGO,Total,1699319,28
1985,Durango,DGO,Hombres,651975,22
2031,Durango,DGO,Hombres,984792,33
2062,Durango,DGO,Total,2037240,44
2001,Durango,DGO,Hombres,738514,26
2045,Durango,DGO,Hombres,1025227,38
2002,Durango,DGO,Hombres,747116,26
2010,Durango,DGO,Mujeres,849181,28
2028,Durango,DGO,Mujeres,989280,33
2065,Durango,DGO,Mujeres,1016512,45
1990,Durango,DGO,Total,1403415,23
2001,Durango,DGO,Mujeres,756459,26
1974,Durango,DGO,Mujeres,531001,21
2031,Durango,DGO,Mujeres,1004121,35
2011,Durango,DGO,Hombres,837824,28
2011,Durango,DGO,Mujeres,861495,29
2065,Durango,DGO,Total,2017842,45
2065,Durango,DGO,Hombres,1001330,44
2009,Durango,DGO,Hombres,812545,27
1971,Durango,DGO,Hombres,516042,21
1973,Durango,DGO,Hombres,536922,21
1989,Durango,DGO,Mujeres,696449,23
2009,Durango,DGO,Total,1650564,28
1983,Durango,DGO,Mujeres,629974,22
1982,Durango,DGO,Hombres,622470,22
1982,Durango,DGO,Mujeres,618509,22
1982,Durango,DGO,Total,1240979,22
2003,Durango,DGO,Total,1530089,26
2056,Durango,DGO,Total,2066009,42
2056,Durango,DGO,Mujeres,1041941,43
2061,Durango,DGO,Hombres,1013210,43
2056,Durango,DGO,Hombres,1024068,41
2035,Durango,DGO,Total,2020424,35
2035,Durango,DGO,Mujeres,1020886,36
1984,Durango,DGO,Total,1283637,22
1984,Durango,DGO,Mujeres,641409,23
2064,Durango,DGO,Hombres,1004433,44
2007,Durango,DGO,Total,1605283,27
1985,Durango,DGO,Mujeres,652734,23
2006,Durango,DGO,Total,1583660,27
2069,Durango,DGO,Hombres,987659,45
1989,Durango,DGO,Total,1385729,23
2000,Durango,DGO,Mujeres,748379,26
2004,Durango,DGO,Mujeres,783670,27
2043,Durango,DGO,Hombres,1023035,37
2054,Durango,DGO,Total,2071295,42
2032,Durango,DGO,Hombres,988532,34
2032,Durango,DGO,Mujeres,1008628,35
2043,Durango,DGO,Mujeres,1043180,39
2043,Durango,DGO,Total,2066215,38
2070,Durango,DGO,Mujeres,995656,47
1990,Durango,DGO,Mujeres,705749,24
2070,Durango,DGO,Hombres,983759,46
1984,Durango,DGO,Hombres,642228,22
1971,Durango,DGO,Mujeres,496718,21
1971,Durango,DGO,Total,1012760,21
2003,Durango,DGO,Hombres,755537,26
2003,Durango,DGO,Mujeres,774552,27
2055,Durango,DGO,Hombres,1025301,41
2006,Durango,DGO,Mujeres,804031,27
2001,Durango,DGO,Total,1494973,26
2000,Durango,DGO,Total,1479503,26
1983,Durango,DGO,Hombres,632363,22
1983,Durango,DGO,Total,1262337,22
2034,Durango,DGO,Hombres,995853,34
2007,Durango,DGO,Hombres,789545,27
2037,Durango,DGO,Total,2034918,36
2034,Durango,DGO,Total,2012866,35
2004,Durango,DGO,Hombres,763353,26
2037,Durango,DGO,Mujeres,1027968,37
2037,Durango,DGO,Hombres,1006950,35
1991,Durango,DGO,Total,1418394,24
2039,Durango,DGO,Hombres,1013816,36
2039,Durango,DGO,Mujeres,1034084,37
2039,Durango,DGO,Total,2047900,37
1991,Durango,DGO,Mujeres,713278,24
1991,Durango,DGO,Hombres,705116,23
2064,Durango,DGO,Total,2024582,44
2055,Durango,DGO,Total,2068955,42
2064,Durango,DGO,Mujeres,1020149,45
2033,Durango,DGO,Mujeres,1012924,35
2005,Durango,DGO,Mujeres,793289,27
2033,Durango,DGO,Total,2005128,35
2004,Durango,DGO,Total,1547023,27
2069,Durango,DGO,Total,1987832,46
2069,Durango,DGO,Mujeres,1000173,46
1972,Durango,DGO,Mujeres,507978,21
1972,Durango,DGO,Hombres,526497,21
2005,Durango,DGO,Hombres,770982,26
2006,Durango,DGO,Hombres,779629,27
1972,Durango,DGO,Total,1034475,21
2005,Durango,DGO,Total,1564271,27
2033,Durango,DGO,Hombres,992204,34
2057,Durango,DGO,Total,2062473,42
2057,Durango,DGO,Mujeres,1039984,43
2057,Durango,DGO,Hombres,1022489,42
2007,Durango,DGO,Mujeres,815738,28
2024,Guanajuato,GJ,Total,6481538,31
1993,Guanajuato,GJ,Mujeres,2226393,24
1982,Guanajuato,GJ,Hombres,1622207,22
2015,Guanajuato,GJ,Total,5985087,29
2015,Guanajuato,GJ,Hombres,2911700,28
2044,Guanajuato,GJ,Hombres,3457530,37
2044,Guanajuato,GJ,Mujeres,3744790,39
2031,Guanajuato,GJ,Total,6815482,34
2031,Guanajuato,GJ,Mujeres,3518903,34
2031,Guanajuato,GJ,Hombres,3296579,33
2025,Guanajuato,GJ,Hombres,3175890,31
2025,Guanajuato,GJ,Mujeres,3361779,32
2025,Guanajuato,GJ,Total,6537669,32
2058,Guanajuato,GJ,Total,7287098,42
2066,Guanajuato,GJ,Hombres,3422254,43
2015,Guanajuato,GJ,Mujeres,3073387,29
2059,Guanajuato,GJ,Hombres,3475010,42
2051,Guanajuato,GJ,Mujeres,3800849,41
2008,Guanajuato,GJ,Mujeres,2790529,28
1970,Guanajuato,GJ,Hombres,1214354,21
2008,Guanajuato,GJ,Hombres,2574720,26
2051,Guanajuato,GJ,Hombres,3485967,39
1979,Guanajuato,GJ,Total,3000317,22
1979,Guanajuato,GJ,Mujeres,1503722,22
1979,Guanajuato,GJ,Hombres,1496595,21
2008,Guanajuato,GJ,Total,5365249,27
2047,Guanajuato,GJ,Hombres,3473193,38
1991,Guanajuato,GJ,Hombres,2055718,23
2037,Guanajuato,GJ,Hombres,3385461,35
2047,Guanajuato,GJ,Mujeres,3774842,40
2047,Guanajuato,GJ,Total,7248035,39
2037,Guanajuato,GJ,Total,7027212,36
2024,Guanajuato,GJ,Mujeres,3331631,32
2017,Guanajuato,GJ,Hombres,2971011,29
1982,Guanajuato,GJ,Total,3271308,22
2014,Guanajuato,GJ,Mujeres,3044054,29
2024,Guanajuato,GJ,Hombres,3149907,30
1976,Guanajuato,GJ,Mujeres,1404280,22
2023,Guanajuato,GJ,Mujeres,3300188,32
1976,Guanajuato,GJ,Hombres,1406908,21
2032,Guanajuato,GJ,Total,6854058,34
2032,Guanajuato,GJ,Mujeres,3541598,35
2032,Guanajuato,GJ,Hombres,3312460,33
2007,Guanajuato,GJ,Hombres,2516909,26
2007,Guanajuato,GJ,Mujeres,2732399,27
2007,Guanajuato,GJ,Total,5249308,27
2054,Guanajuato,GJ,Total,7298873,41
2054,Guanajuato,GJ,Mujeres,3809614,42
2054,Guanajuato,GJ,Hombres,3489259,40
2014,Guanajuato,GJ,Total,5920002,28
1993,Guanajuato,GJ,Hombres,2120999,23
1982,Guanajuato,GJ,Mujeres,1649101,22
2017,Guanajuato,GJ,Total,6098836,29
1972,Guanajuato,GJ,Total,2545490,21
2059,Guanajuato,GJ,Total,7279170,43
2006,Guanajuato,GJ,Total,5139975,26
2039,Guanajuato,GJ,Hombres,3411398,35
1976,Guanajuato,GJ,Total,2811188,21
1983,Guanajuato,GJ,Total,3378140,22
2016,Guanajuato,GJ,Hombres,2941857,28
2016,Guanajuato,GJ,Mujeres,3100702,30
2016,Guanajuato,GJ,Total,6042559,29
1983,Guanajuato,GJ,Hombres,1671468,22
2044,Guanajuato,GJ,Total,7202320,38
2051,Guanajuato,GJ,Total,7286816,40
2066,Guanajuato,GJ,Total,7179486,44
2006,Guanajuato,GJ,Mujeres,2675375,27
2006,Guanajuato,GJ,Hombres,2464600,26
2023,Guanajuato,GJ,Hombres,3122295,30
1972,Guanajuato,GJ,Mujeres,1267263,22
1972,Guanajuato,GJ,Hombres,1278227,21
2039,Guanajuato,GJ,Mujeres,3675672,37
1983,Guanajuato,GJ,Mujeres,1706672,22
1995,Guanajuato,GJ,Hombres,2182755,23
1987,Guanajuato,GJ,Hombres,1873067,22
2063,Guanajuato,GJ,Hombres,3448044,43
2014,Guanajuato,GJ,Hombres,2875948,28
1998,Guanajuato,GJ,Mujeres,2396414,25
2040,Guanajuato,GJ,Hombres,3422949,36
2001,Guanajuato,GJ,Total,4820647,25
2001,Guanajuato,GJ,Mujeres,2493628,26
2001,Guanajuato,GJ,Hombres,2327019,25
2058,Guanajuato,GJ,Mujeres,3807206,43
2040,Guanajuato,GJ,Mujeres,3691322,38
2040,Guanajuato,GJ,Total,7114271,37
2057,Guanajuato,GJ,Total,7293108,42
2057,Guanajuato,GJ,Mujeres,3809285,43
2060,Guanajuato,GJ,Hombres,3469275,42
1990,Guanajuato,GJ,Total,4137393,23
1990,Guanajuato,GJ,Hombres,2020179,23
1997,Guanajuato,GJ,Mujeres,2362752,25
1989,Guanajuato,GJ,Total,4041231,23
1990,Guanajuato,GJ,Mujeres,2117214,23
2058,Guanajuato,GJ,Hombres,3479892,41
2059,Guanajuato,GJ,Mujeres,3804160,44
2039,Guanajuato,GJ,Total,7087070,36
1986,Guanajuato,GJ,Hombres,1822204,22
1986,Guanajuato,GJ,Total,3706217,22
1992,Guanajuato,GJ,Mujeres,2191640,24
1998,Guanajuato,GJ,Total,4656208,24
1998,Guanajuato,GJ,Hombres,2259794,24
1999,Guanajuato,GJ,Total,4708955,25
1999,Guanajuato,GJ,Mujeres,2428768,25
2062,Guanajuato,GJ,Total,7245069,43
1986,Guanajuato,GJ,Mujeres,1884013,23
1992,Guanajuato,GJ,Hombres,2088749,23
1992,Guanajuato,GJ,Total,4280389,23
2062,Guanajuato,GJ,Mujeres,3789380,44
1999,Guanajuato,GJ,Hombres,2280187,24
2000,Guanajuato,GJ,Hombres,2301646,24
2060,Guanajuato,GJ,Total,7269446,43
2060,Guanajuato,GJ,Mujeres,3800171,44
1997,Guanajuato,GJ,Total,4599386,24
2066,Guanajuato,GJ,Mujeres,3757232,46
1985,Guanajuato,GJ,Mujeres,1824345,23
2063,Guanajuato,GJ,Mujeres,3782636,45
1987,Guanajuato,GJ,Total,3817237,23
1996,Guanajuato,GJ,Total,4539211,24
1996,Guanajuato,GJ,Mujeres,2328114,25
1996,Guanajuato,GJ,Hombres,2211097,24
2062,Guanajuato,GJ,Hombres,3455689,42
1989,Guanajuato,GJ,Hombres,1975501,22
2000,Guanajuato,GJ,Mujeres,2460745,25
2070,Guanajuato,GJ,Hombres,3380003,44
2070,Guanajuato,GJ,Mujeres,3711978,46
2070,Guanajuato,GJ,Total,7091981,45
2000,Guanajuato,GJ,Total,4762391,25
1989,Guanajuato,GJ,Mujeres,2065730,23
2061,Guanajuato,GJ,Hombres,3462791,42
1991,Guanajuato,GJ,Mujeres,2156046,24
2057,Guanajuato,GJ,Hombres,3483823,41
1991,Guanajuato,GJ,Total,4211764,23
2052,Guanajuato,GJ,Hombres,3487840,39
2061,Guanajuato,GJ,Mujeres,3795232,44
1994,Guanajuato,GJ,Total,4412605,24
1994,Guanajuato,GJ,Mujeres,2260294,24
1994,Guanajuato,GJ,Hombres,2152311,23
1988,Guanajuato,GJ,Hombres,1924103,22
1988,Guanajuato,GJ,Mujeres,2004717,23
1988,Guanajuato,GJ,Total,3928820,23
1995,Guanajuato,GJ,Total,4476564,24
2061,Guanajuato,GJ,Total,7258023,43
1987,Guanajuato,GJ,Mujeres,1944170,23
1993,Guanajuato,GJ,Total,4347392,23
1997,Guanajuato,GJ,Hombres,2236634,24
2063,Guanajuato,GJ,Total,7230680,44
1985,Guanajuato,GJ,Hombres,1771693,22
1985,Guanajuato,GJ,Total,3596038,22
1995,Guanajuato,GJ,Mujeres,2293809,24
2023,Guanajuato,GJ,Total,6422483,31
2037,Guanajuato,GJ,Mujeres,3641751,37
2052,Guanajuato,GJ,Total,7292631,41
2034,Guanajuato,GJ,Hombres,3342627,34
2049,Guanajuato,GJ,Mujeres,3789894,41
2019,Guanajuato,GJ,Mujeres,3184223,31
2002,Guanajuato,GJ,Mujeres,2526907,26
2003,Guanajuato,GJ,Total,4938881,26
1984,Guanajuato,GJ,Total,3486591,22
1984,Guanajuato,GJ,Mujeres,1765166,23
1984,Guanajuato,GJ,Hombres,1721425,22
2003,Guanajuato,GJ,Mujeres,2560063,26
2003,Guanajuato,GJ,Hombres,2378818,25
2019,Guanajuato,GJ,Total,6214546,30
1971,Guanajuato,GJ,Hombres,1245622,21
2021,Guanajuato,GJ,Hombres,3070480,30
2021,Guanajuato,GJ,Mujeres,3238484,31
2021,Guanajuato,GJ,Total,6308964,30
2038,Guanajuato,GJ,Mujeres,3659147,37
1970,Guanajuato,GJ,Mujeres,1200594,22
2050,Guanajuato,GJ,Mujeres,3795889,41
2043,Guanajuato,GJ,Hombres,3450578,37
2043,Guanajuato,GJ,Total,7183398,38
2018,Guanajuato,GJ,Mujeres,3155949,30
2056,Guanajuato,GJ,Hombres,3486720,41
2056,Guanajuato,GJ,Mujeres,3810393,43
2056,Guanajuato,GJ,Total,7297113,42
2035,Guanajuato,GJ,Mujeres,3604309,36
1978,Guanajuato,GJ,Mujeres,1471044,22
1978,Guanajuato,GJ,Total,2938709,22
2018,Guanajuato,GJ,Total,6156841,30
2018,Guanajuato,GJ,Hombres,3000892,29
2020,Guanajuato,GJ,Total,6265796,30
2002,Guanajuato,GJ,Total,4880536,25
2069,Guanajuato,GJ,Total,7116060,45
2004,Guanajuato,GJ,Hombres,2401654,25
2049,Guanajuato,GJ,Hombres,3480548,39
2049,Guanajuato,GJ,Total,7270442,40
1971,Guanajuato,GJ,Total,2478824,21
1970,Guanajuato,GJ,Total,2414948,21
2042,Guanajuato,GJ,Hombres,3442542,36
2048,Guanajuato,GJ,Total,7259994,39
2035,Guanajuato,GJ,Total,6961532,35
2022,Guanajuato,GJ,Hombres,3093383,30
2033,Guanajuato,GJ,Mujeres,3563380,35
2033,Guanajuato,GJ,Hombres,3327748,33
1977,Guanajuato,GJ,Hombres,1437822,21
2050,Guanajuato,GJ,Hombres,3483508,39
2036,Guanajuato,GJ,Mujeres,3623464,36
1977,Guanajuato,GJ,Mujeres,1437944,22
2020,Guanajuato,GJ,Hombres,3053506,30
2036,Guanajuato,GJ,Hombres,3371529,34
2069,Guanajuato,GJ,Hombres,3391604,44
2020,Guanajuato,GJ,Mujeres,3212290,31
2002,Guanajuato,GJ,Hombres,2353629,25
2048,Guanajuato,GJ,Hombres,3477119,38
2034,Guanajuato,GJ,Total,6926905,35
1971,Guanajuato,GJ,Mujeres,1233202,22
2022,Guanajuato,GJ,Mujeres,3267431,31
2055,Guanajuato,GJ,Hombres,3488531,40
2038,Guanajuato,GJ,Hombres,3398826,35
2033,Guanajuato,GJ,Total,6891128,34
2067,Guanajuato,GJ,Mujeres,3747098,46
2004,Guanajuato,GJ,Mujeres,2592914,26
1978,Guanajuato,GJ,Hombres,1467665,21
2069,Guanajuato,GJ,Mujeres,3724456,46
2042,Guanajuato,GJ,Mujeres,3719898,38
1975,Guanajuato,GJ,Hombres,1375023,21
2036,Guanajuato,GJ,Total,6994993,35
2042,Guanajuato,GJ,Total,7162440,37
2022,Guanajuato,GJ,Total,6360814,31
2005,Guanajuato,GJ,Hombres,2426068,26
2005,Guanajuato,GJ,Mujeres,2628640,27
2005,Guanajuato,GJ,Total,5054708,26
2055,Guanajuato,GJ,Total,7299025,41
2055,Guanajuato,GJ,Mujeres,3810494,42
2034,Guanajuato,GJ,Mujeres,3584278,36
2041,Guanajuato,GJ,Total,7139414,37
2048,Guanajuato,GJ,Mujeres,3782875,40
1980,Guanajuato,GJ,Total,3072923,22
2053,Guanajuato,GJ,Total,7296695,41
2028,Guanajuato,GJ,Mujeres,3445109,33
2041,Guanajuato,GJ,Mujeres,3706064,38
2041,Guanajuato,GJ,Hombres,3433350,36
2027,Guanajuato,GJ,Total,6640874,32
2011,Guanajuato,GJ,Hombres,2746163,27
2011,Guanajuato,GJ,Mujeres,2941155,28
2011,Guanajuato,GJ,Total,5687318,28
1974,Guanajuato,GJ,Hombres,1342395,21
1974,Guanajuato,GJ,Mujeres,1335053,22
2045,Guanajuato,GJ,Total,7219325,38
2045,Guanajuato,GJ,Mujeres,3755800,39
2045,Guanajuato,GJ,Hombres,3463525,37
2030,Guanajuato,GJ,Total,6775172,33
1975,Guanajuato,GJ,Total,2744962,21
2028,Guanajuato,GJ,Total,6688163,33
1977,Guanajuato,GJ,Total,2875766,21
2068,Guanajuato,GJ,Mujeres,3736168,46
2012,Guanajuato,GJ,Hombres,2791556,27
1980,Guanajuato,GJ,Mujeres,1542487,22
2035,Guanajuato,GJ,Hombres,3357223,34
2038,Guanajuato,GJ,Total,7057973,36
1981,Guanajuato,GJ,Hombres,1573872,21
1981,Guanajuato,GJ,Mujeres,1592756,22
1981,Guanajuato,GJ,Total,3166628,22
2068,Guanajuato,GJ,Total,7138636,45
2027,Guanajuato,GJ,Hombres,3222426,31
2065,Guanajuato,GJ,Hombres,3431317,43
2053,Guanajuato,GJ,Hombres,3488989,40
2068,Guanajuato,GJ,Hombres,3402468,44
2029,Guanajuato,GJ,Hombres,3262122,32
2029,Guanajuato,GJ,Mujeres,3470704,34
2029,Guanajuato,GJ,Total,6732826,33
2012,Guanajuato,GJ,Total,5768956,28
2012,Guanajuato,GJ,Mujeres,2977400,29
1975,Guanajuato,GJ,Mujeres,1369939,22
2028,Guanajuato,GJ,Hombres,3243054,32
2067,Guanajuato,GJ,Hombres,3412655,44
2009,Guanajuato,GJ,Hombres,2636498,27
2010,Guanajuato,GJ,Mujeres,2898895,28
2013,Guanajuato,GJ,Total,5846464,28
2013,Guanajuato,GJ,Hombres,2834677,28
2010,Guanajuato,GJ,Total,5594014,27
2046,Guanajuato,GJ,Hombres,3468708,38
2052,Guanajuato,GJ,Mujeres,3804791,42
2017,Guanajuato,GJ,Mujeres,3127825,30
1974,Guanajuato,GJ,Total,2677448,21
2050,Guanajuato,GJ,Total,7279397,40
2004,Guanajuato,GJ,Total,4994568,26
2067,Guanajuato,GJ,Total,7159753,45
2064,Guanajuato,GJ,Hombres,3439914,43
2064,Guanajuato,GJ,Mujeres,3775020,45
2064,Guanajuato,GJ,Total,7214934,44
2043,Guanajuato,GJ,Mujeres,3732820,39
2009,Guanajuato,GJ,Total,5483751,27
2019,Guanajuato,GJ,Hombres,3030323,29
2013,Guanajuato,GJ,Mujeres,3011787,29
2010,Guanajuato,GJ,Hombres,2695119,27
2046,Guanajuato,GJ,Mujeres,3765824,40
2027,Guanajuato,GJ,Mujeres,3418448,33
2009,Guanajuato,GJ,Mujeres,2847253,28
2026,Guanajuato,GJ,Hombres,3200065,31
2065,Guanajuato,GJ,Mujeres,3766548,45
1973,Guanajuato,GJ,Mujeres,1301066,22
1980,Guanajuato,GJ,Hombres,1530436,21
2026,Guanajuato,GJ,Total,6590749,32
2065,Guanajuato,GJ,Total,7197865,44
2026,Guanajuato,GJ,Mujeres,3390684,33
1973,Guanajuato,GJ,Total,2611441,21
2030,Guanajuato,GJ,Mujeres,3495293,34
2053,Guanajuato,GJ,Mujeres,3807706,42
2030,Guanajuato,GJ,Hombres,3279879,32
2046,Guanajuato,GJ,Total,7234532,39
1973,Guanajuato,GJ,Hombres,1310375,21
2019,Guerrero,GUE,Total,3604522,30
2019,Guerrero,GUE,Mujeres,1864279,30
2013,Guerrero,GUE,Total,3576309,28
2010,Guerrero,GUE,Mujeres,1784788,28
2010,Guerrero,GUE,Hombres,1686956,27
2024,Guerrero,GUE,Mujeres,1870291,32
2019,Guerrero,GUE,Hombres,1740243,29
2044,Guerrero,GUE,Mujeres,1785570,38
1999,Guerrero,GUE,Mujeres,1588947,25
1999,Guerrero,GUE,Total,3113782,24
1996,Guerrero,GUE,Hombres,1480404,23
1996,Guerrero,GUE,Mujeres,1522713,24
1996,Guerrero,GUE,Total,3003117,24
1978,Guerrero,GUE,Hombres,1050264,21
2017,Guerrero,GUE,Hombres,1749884,28
2044,Guerrero,GUE,Total,3410288,37
2024,Guerrero,GUE,Total,3606733,31
2064,Guerrero,GUE,Mujeres,1560410,44
1999,Guerrero,GUE,Hombres,1524835,24
1974,Guerrero,GUE,Total,1917946,21
2062,Guerrero,GUE,Total,3019883,43
2046,Guerrero,GUE,Total,3374330,38
2062,Guerrero,GUE,Hombres,1432285,41
1975,Guerrero,GUE,Total,1963818,21
2045,Guerrero,GUE,Hombres,1615346,36
1974,Guerrero,GUE,Mujeres,956209,21
1974,Guerrero,GUE,Hombres,961737,21
2028,Guerrero,GUE,Hombres,1729786,31
2045,Guerrero,GUE,Mujeres,1777250,38
2045,Guerrero,GUE,Total,3392596,37
2028,Guerrero,GUE,Mujeres,1869075,33
2028,Guerrero,GUE,Total,3598861,32
2031,Guerrero,GUE,Hombres,1715554,32
2025,Guerrero,GUE,Total,3607434,31
2046,Guerrero,GUE,Mujeres,1768595,39
2064,Guerrero,GUE,Hombres,1407575,42
2033,Guerrero,GUE,Hombres,1703814,33
2033,Guerrero,GUE,Total,3557885,34
1998,Guerrero,GUE,Total,3079168,24
1998,Guerrero,GUE,Mujeres,1567516,25
1998,Guerrero,GUE,Hombres,1511652,24
2000,Guerrero,GUE,Total,3141810,24
2000,Guerrero,GUE,Mujeres,1606280,25
2049,Guerrero,GUE,Hombres,1576216,38
2049,Guerrero,GUE,Mujeres,1740561,40
2049,Guerrero,GUE,Total,3316777,39
2038,Guerrero,GUE,Mujeres,1828302,36
2013,Guerrero,GUE,Hombres,1736018,27
2013,Guerrero,GUE,Mujeres,1840291,29
2038,Guerrero,GUE,Total,3500706,35
2054,Guerrero,GUE,Total,3212995,40
2054,Guerrero,GUE,Mujeres,1687294,41
2050,Guerrero,GUE,Total,3296844,39
2059,Guerrero,GUE,Hombres,1469000,41
2033,Guerrero,GUE,Mujeres,1854071,34
2059,Guerrero,GUE,Mujeres,1626806,43
2038,Guerrero,GUE,Hombres,1672404,34
2059,Guerrero,GUE,Total,3095806,42
2008,Guerrero,GUE,Mujeres,1738626,27
2008,Guerrero,GUE,Total,3374388,27
2018,Guerrero,GUE,Total,3611193,29
2018,Guerrero,GUE,Mujeres,1865680,30
2018,Guerrero,GUE,Hombres,1745513,29
2050,Guerrero,GUE,Hombres,1566300,38
1978,Guerrero,GUE,Mujeres,1041957,21
2050,Guerrero,GUE,Mujeres,1730544,40
2010,Guerrero,GUE,Total,3471744,27
2007,Guerrero,GUE,Total,3324510,26
2054,Guerrero,GUE,Hombres,1525701,39
2020,Guerrero,GUE,Mujeres,1864044,31
2014,Guerrero,GUE,Mujeres,1856308,29
2070,Guerrero,GUE,Total,2807732,45
2025,Guerrero,GUE,Mujeres,1871076,32
1978,Guerrero,GUE,Total,2092221,21
2000,Guerrero,GUE,Hombres,1535530,24
2060,Guerrero,GUE,Mujeres,1613959,43
2003,Guerrero,GUE,Hombres,1561822,25
2068,Guerrero,GUE,Total,2862081,44
2047,Guerrero,GUE,Total,3355553,38
2047,Guerrero,GUE,Mujeres,1759586,39
2047,Guerrero,GUE,Hombres,1595967,37
1988,Guerrero,GUE,Mujeres,1329924,23
2027,Guerrero,GUE,Total,3603402,32
1993,Guerrero,GUE,Hombres,1419256,23
2068,Guerrero,GUE,Mujeres,1503973,45
1973,Guerrero,GUE,Total,1871918,21
1973,Guerrero,GUE,Mujeres,933620,21
2027,Guerrero,GUE,Mujeres,1870407,33
1984,Guerrero,GUE,Total,2405665,22
2044,Guerrero,GUE,Hombres,1624718,36
2036,Guerrero,GUE,Hombres,1685251,33
1984,Guerrero,GUE,Mujeres,1206757,22
1992,Guerrero,GUE,Hombres,1397539,23
1992,Guerrero,GUE,Mujeres,1433638,23
1973,Guerrero,GUE,Hombres,938298,21
2027,Guerrero,GUE,Hombres,1732995,31
2003,Guerrero,GUE,Total,3205860,25
2017,Guerrero,GUE,Total,3616519,29
2032,Guerrero,GUE,Hombres,1709810,32
